"activity" "subject" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"WALKING" "21" 0.279183526730769 -0.0181610317526923 -0.104319332403846 -0.297814843538462 0.0540880509209615 -0.16868872575 0.0690602357269231 -0.197090284961538 0.218641619403846 -0.709550218846154 -0.749674625769231 -0.697141576923077 -0.975728496346154 0.798671824615385 -0.377684361153846 -0.2219120125 0.873805047307692 -0.350095060576923 0.579789773269231 0.3725208695 0.170502576269231 0.0574258230538461 0.0782251820211538 0.00235197553846154 -0.904271811538462 -0.942882537884616 -0.869616557692307 -0.237237049961538 -0.118141691 -0.457278306538462 -0.385505359038462 -0.306694165 -0.311875599423077 -0.414843977884615 -0.424407778653846 -0.143651103326923 0.137648395634615 0.331573040192308 0.0261007499692308 -0.310209932884615 -0.862256930192308 -0.880627494615384 -0.957517644615385 -0.858425788846154 -0.665602013461539 -0.855886729038462 -0.123455661519231 -0.299709752173077 -0.368165223653846 -0.183065433576923 -0.5897094825 -0.123455661519231 -0.450369988846154 -0.473238376346154 -0.494262332692308 -0.584566167692308 -0.426930725 -0.830831417884616 -0.757527310423077 -0.696308513269231 -0.725735775192308 -0.805248545576923 -0.576923079615385 -0.870139421346154 -0.251266388923077 -0.746590151346154
"WALKING" "22" 0.27886459 -0.0167213607957174 -0.107112510934783 -0.00865921919565217 0.100384246321739 -0.213351968804348 0.289603000047826 -0.0303551397282609 0.219348933417391 -0.524834505152174 -0.67163889 -0.079708998673913 -0.955458487608696 0.872644309782609 -0.268887534347826 0.0247063799347826 0.945554137608695 -0.240137078913043 0.424202006521739 -0.0790186507717391 -0.0737097731956522 -0.0536952095 0.0627777634002174 0.0356746339782609 -0.762167043478261 -0.848892377608696 -0.791323290869565 0.0887633381282608 -0.184326361891304 -0.485190747826087 -0.253173876956522 -0.229305398913043 -0.151439515130435 -0.297495817391304 -0.194628011804348 -0.147572410717391 0.172948288532609 0.291673162456522 0.524242761391304 -0.0757954622891304 -0.757142115434783 -0.802788773913044 -0.927821284565218 -0.791135471086956 -0.594937453695652 -0.751307910652174 0.0722419121669565 -0.161591787478261 -0.249049135869565 -0.0216730898591304 -0.589539038043478 0.0722419121669565 -0.503106312391304 -0.525523402173913 -0.556005072608696 -0.535722883695652 -0.461999528913044 -0.854710619130435 -0.680411715326087 -0.717153103478261 -0.143186581521739 -0.723199203913043 -0.544227887391305 -0.968676669130435 -0.0241584964891304 -0.641891445869565
"WALKING" "23" 0.273211884237288 -0.0183618711932203 -0.113382994084746 -0.313521773389831 -0.119020586510678 0.164220685383051 -0.163663945654237 -0.113603977649153 0.159020498211864 -0.715407216067797 -0.769722820118644 -0.804846607966102 -0.933603933728813 0.873637623050847 -0.174732215084746 -0.151716425847458 0.951829126271186 -0.143191885932203 0.356503374745763 0.225890138947119 0.153743696894915 0.315350021508475 0.0987319085964407 0.0148955926864407 -0.846262058983051 -0.869350449661017 -0.724172689152542 -0.054287032879661 -0.364141831864407 -0.0248061594457627 -0.287820868152542 -0.412047415423729 -0.209634887972881 -0.498737163220339 -0.234764200442373 -0.124867621344068 0.155249698338983 0.294183331610169 0.112024780088136 -0.286520359016949 -0.877841331694915 -0.895307571355932 -0.956830713050847 -0.884462043898305 -0.721357960338983 -0.872670133220339 -0.0988770198220339 -0.209989354570847 -0.346635170508475 0.00464383421186441 -0.601927339661017 -0.0988770198220339 0.250173204117966 0.114608645122034 0.177932211137627 -0.380047522218644 0.0115305410508475 -0.362398479001695 -0.758921227118644 -0.610378129830509 -0.732513941355932 -0.80625452979661 -0.627118643220339 0.0441841091 -0.0942606311677966 -0.679456329152542
"WALKING" "24" 0.276980816034483 -0.0225446400534483 -0.110595952913793 -0.47076236637931 -0.154127498163793 -0.288840016206897 0.106422768972414 -0.251910985058621 0.189229589851724 -0.848372493793104 -0.874032602413793 -0.916850419310344 -0.964056811724138 0.891288399655173 -0.127375210396552 -0.140356854655172 0.973236524137931 -0.0975077869482759 0.451938350172414 0.257301450744827 0.0672712401896552 -0.0687887862637931 0.0731938975362069 0.0121254591034483 -0.956290274482759 -0.95508518 -0.919452854827586 -0.465184871724138 -0.466112532586207 -0.435272487586207 -0.453337858448276 -0.507076325344828 -0.396154003275862 -0.574477262586207 -0.227706243586207 -0.319535664137931 0.186317702931035 0.388977119482759 -0.0146744878593103 -0.519341164827586 -0.924927593448276 -0.936588284310345 -0.976449747413793 -0.918741461206897 -0.842751809655172 -0.922127595172413 -0.299983613965517 -0.48106401862069 -0.543322574310345 -0.353678993810345 -0.660629243103448 -0.299983613965517 -0.556022765862069 -0.576018685172414 -0.583865189137931 -0.627004504482759 -0.507824745862069 -0.877829796724138 -0.841131611034483 -0.773779258103448 -0.851951785862069 -0.900184729827586 -0.857312720862069 -0.87154160637931 -0.434618912068965 -0.860704657758621
"WALKING" "25" 0.278992759054054 -0.0186477624716216 -0.108737636297297 -0.596007443513514 -0.161852411581081 -0.437133403243243 0.0444103970094595 -0.289490815947297 0.148012622251351 -0.883794651081081 -0.893019657837838 -0.940853173918919 -0.947237490405405 0.870079604054054 -0.140555648243243 0.191237427432432 0.94994970527027 -0.109710083513513 0.474710527432433 0.391221260460811 -0.606899643972973 -0.171284175416216 0.0721720712281081 0.00351115201418919 -0.979905506351352 -0.983608118918919 -0.967260922162162 -0.603068417702703 -0.381194614594595 -0.705560575810811 -0.603544209459459 -0.362427756662162 -0.562775245405405 -0.390252084324324 0.150915526931081 -0.397767905810811 0.0842707871405405 0.243848611567568 0.362228443243243 -0.457399171756757 -0.965069977432433 -0.962743217567568 -0.973846026891892 -0.817572284864865 -0.941420210135135 -0.960611185945946 -0.40528943 -0.565601466081081 -0.616962491486487 -0.495328140675676 -0.785191569864865 -0.40528943 -0.757032544864865 -0.758132612027027 -0.783113222837838 -0.720375910135135 -0.678466069054054 -0.952310525810811 -0.866154446486486 -0.76709710918919 -0.89729873445946 -0.912072029189189 -0.766076421891891 -0.987780464729729 -0.566060023108108 -0.901516042027027
"WALKING" "26" 0.279264443728814 -0.0154259586949153 -0.108927011474576 -0.340185527559322 -0.136351391645763 -0.333486502542373 0.00259734171355933 -0.230332450249153 0.220232946828814 -0.824641198644068 -0.867136296440678 -0.83636033 -0.966621537627118 0.893126574237288 -0.148178228474576 0.106988921288136 0.972933993050847 -0.114548664084746 0.230767169391525 0.116258018718644 -0.185144721898136 0.233123454864407 0.0652303740728813 0.0196712144372881 -0.89911194779661 -0.947352657118644 -0.88513278220339 -0.370025756067796 -0.353901113847458 -0.443064692033898 -0.426232090508474 -0.408559928983051 -0.354549059491526 -0.492289353050848 -0.236401241544068 -0.265376056711864 0.189499315711864 0.409124038305085 0.0554677784118644 -0.285522375084746 -0.902421324915254 -0.903545792711865 -0.96820881559322 -0.876664081355932 -0.85584691779661 -0.893067618813559 -0.223399171830509 -0.421848313898305 -0.482756506779661 -0.31648435 -0.574741867457627 -0.223399171830509 -0.603468672372881 -0.612929316271186 -0.625232711355932 -0.600737761898305 -0.51239882559322 -0.887747476440678 -0.79666776338983 -0.752971946135593 -0.834083000508474 -0.894739475423729 -0.659848043050847 -0.926417606101695 -0.379836742711864 -0.827052041864407
"WALKING" "27" 0.276849485438596 -0.0166478783221912 -0.112822289263158 -0.348475560526316 -0.187301214964912 -0.297318273508772 0.0955120350877193 -0.080649524377193 0.16544799607193 -0.79094257122807 -0.792029901456141 -0.666388180350877 -0.957021948245614 0.877850603157895 -0.201731552807018 -0.123386510512281 0.957501618947368 -0.166325727368421 0.372589429298246 0.0448564292280701 0.307605365578947 0.268324459736842 0.0684331971807018 0.00161230290877193 -0.924749421929825 -0.931408152105263 -0.854264807017544 -0.306137698666667 -0.174516757333333 -0.380187436666667 -0.297847512280702 -0.539490916666667 -0.250120409298246 -0.600816296491228 -0.2578045432 -0.161488733701754 0.244794829684211 0.366622584561404 0.346651920842105 -0.327578776315789 -0.906955957368421 -0.907711314385965 -0.981467769473684 -0.928246417192983 -0.880846908245614 -0.89790797368421 -0.238853875263158 -0.407355787017544 -0.503812980175439 -0.288746495964912 -0.717411139473684 -0.238853875263158 -0.618718628596491 -0.632239327017544 -0.633832372807018 -0.596760858947369 -0.562587199473684 -0.904658059824561 -0.79420432122807 -0.682710210368421 -0.753209478596491 -0.819533784561404 -0.598306113333334 -0.957731264210527 -0.327229405789474 -0.819392709649123
"WALKING" "28" 0.281228223888889 -0.0156759722981482 -0.103714705396296 -0.293003522222222 -0.117886186425926 -0.300928395925926 0.112053575935185 -0.219645611888889 0.144713844331482 -0.817384902222222 -0.841846866851852 -0.901193134814814 -0.945223872222222 0.876740166666667 -0.241797317962963 -0.120780605425926 0.953998527037037 -0.210337613148148 0.60574435 0.520218453314815 0.221745193092593 0.146938605074074 0.0931122231851852 0.0226486602722222 -0.947912316296297 -0.951044047592592 -0.890186087777778 -0.211089449462963 -0.257806052703704 -0.531778872407408 -0.308243390425926 -0.417207536851852 -0.242601384618519 -0.529187602777778 -0.266753668813889 -0.15804620587963 0.340096433481482 0.145824228792593 -0.0251295112877778 -0.477358075555556 -0.910308237222222 -0.888191212592593 -0.964509618148148 -0.88064763462963 -0.863277958333334 -0.892283708333334 -0.1806660203 -0.39269402 -0.460574620555556 -0.294158854011111 -0.640277438148148 -0.1806660203 -0.579861194259259 -0.598104250740741 -0.621472911666667 -0.625389372037037 -0.546248758518519 -0.894392659444444 -0.727892421111111 -0.737593838703704 -0.840780347037037 -0.865954875 -0.600255430370371 -0.947938305185185 -0.352156841666667 -0.808903067037037
"WALKING" "29" 0.271999916792453 -0.0162915600588679 -0.106632427301887 -0.174337940226415 -0.0917540612869811 -0.242828038264151 0.35863746245283 0.0475667316981132 0.0696665539471698 -0.573013712264151 -0.712144665471698 -0.563046595075472 -0.947115832264151 0.895862993207548 -0.144354577924528 0.0989267513018869 0.973892189622641 -0.107157973754717 0.550657314716981 -0.165540873962264 -0.444330966188679 0.166664800543396 0.0853743348528302 0.0223870454150943 -0.856761135849056 -0.841653468867925 -0.826647686792453 -0.285413498264151 -0.299523450245283 -0.631402940188679 -0.494117483018868 -0.54991682245283 -0.430232441132076 -0.617699200188679 -0.32041908154717 -0.125305020950943 0.221653620298113 0.156506308198113 0.405073867924528 -0.153821251009434 -0.714784870943396 -0.85887568 -0.972592413207547 -0.929771116037736 -0.84527327490566 -0.744777614528302 -0.0955213393716982 -0.262695063584906 -0.34582283490566 -0.148334672837736 -0.556710136037736 -0.0955213393716982 -0.612222937169811 -0.625642306415095 -0.64790637245283 -0.548876020943396 -0.506242118113208 -0.88716572490566 -0.698742184281132 -0.645005701509434 -0.449478982245283 -0.771521146792453 -0.5862069 -0.971605621320755 -0.235683305566038 -0.72112277490566
"WALKING" "30" 0.276406758 -0.0175880385730769 -0.0986247068969231 -0.346394275230769 -0.173550021692308 -0.120476783907692 0.291406553213846 -0.123692559230769 0.121882134109231 -0.799281176769231 -0.846820219384615 -0.856370013538462 -0.945817853538461 0.898049080307693 -0.171284382615385 0.001068491 0.977145347076923 -0.137741344723077 0.370541430692308 0.294005222769231 -0.367161668861538 -0.368433554061539 0.0688689970184615 0.0219656545 -0.934429921846154 -0.929689400769231 -0.867943326615384 -0.429914939076923 -0.238982689107692 -0.531121946461539 -0.237941473615385 -0.382120926615385 -0.182569652430769 -0.386554454769231 0.373495007516923 -0.284057148153846 -0.159795991243077 0.429195082615385 0.321230261692308 -0.446932156769231 -0.943575998769231 -0.934431879538462 -0.976343004 -0.81392083 -0.859721327384616 -0.934179627384616 -0.195140032969231 -0.359873411538462 -0.443318441846154 -0.265025795132308 -0.701250064 -0.195140032969231 -0.546977272307692 -0.570054075692308 -0.583779999076923 -0.508294702307692 -0.472068729846154 -0.864101425076923 -0.786914152769231 -0.679460394107692 -0.77565148923077 -0.868092348 -0.694429706153845 -0.933288460615385 -0.342363772923077 -0.788081790615385
"WALKING_UPSTAIRS" "1" 0.255461689622641 -0.0239531492643396 -0.0973020020943396 -0.35470802509434 -0.00232026501698114 -0.0194792388471698 0.134340677858491 -0.327397149962264 0.226589616607547 -0.856208178867925 -0.878688861132075 -0.903336227169811 -0.915071633773585 0.834566491886792 -0.365260562075472 -0.0611896648566038 0.89811253754717 -0.343993198679245 0.72201865754717 0.599383946622641 -0.37282872745283 -0.178003749358491 0.101372729922642 0.0194863076188679 -0.982676504150944 -0.985324984716981 -0.96365434264151 -0.373208362830189 -0.425689766037736 -0.651815593207547 -0.57170784 -0.499739841320755 -0.50716867490566 -0.550783629245283 -0.1135742048 -0.323302451132075 0.0790799248981132 0.21729426894717 0.0408748588377358 -0.293335752867925 -0.963658142264151 -0.958565133396227 -0.966548072075472 -0.882280349056604 -0.935560801132076 -0.957930949245283 -0.129927630735849 -0.324970929245283 -0.388241179056604 -0.289771882150944 -0.766684412830189 -0.129927630735849 -0.648553044339623 -0.664196540943396 -0.657827676603774 -0.60388198754717 -0.59488286509434 -0.919229713207547 -0.855511307169811 -0.821401507924528 -0.874492648301887 -0.929077242264151 -0.825634351886792 -0.928497336037736 -0.352395944716981 -0.765874384339623
"WALKING_UPSTAIRS" "2" 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 0.300599486708333 -0.153766258147917 0.150632529364583 -0.710888890416667 -0.803098173333333 -0.695662500208333 -0.882496886875 0.739968479166667 -0.409155973541667 -0.16941086053125 0.788772288958333 -0.406181630208333 0.732072705 0.358907810729167 0.203143954291667 -0.169191851458333 0.0744507839572917 -0.00970985514333334 -0.963054204375 -0.951384930833334 -0.904815577083333 -0.317090309125 -0.261918494320833 -0.589242685208333 -0.218072471479167 -0.395268701666667 -0.163995791679167 -0.468730469375 -0.0920206135541666 -0.1154493595375 0.20790136865625 0.187963152029167 0.1508912085 -0.0366700653125 -0.860918443333333 -0.883473682708333 -0.958987220833333 -0.839828295208333 -0.864989905833333 -0.856117641458333 -0.107322679520833 -0.205977045295833 -0.361505067708333 -0.0600265865333333 -0.62540558625 -0.107322679520833 -0.597291719166667 -0.629021841875 -0.616397637916667 -0.632349750208333 -0.572816438541667 -0.9051767925 -0.735091403958333 -0.749753031666667 -0.672308895895833 -0.845024976458333 -0.93103448 -0.953860488541667 -0.14531853915625 -0.677216341041666
"WALKING_UPSTAIRS" "3" 0.260819873067797 -0.0324109410555932 -0.110064863437288 -0.313123437627119 0.0116280813372881 -0.369754604067797 0.267598504237288 -0.354524142084746 0.329016225991525 -0.823322950508475 -0.855195792372882 -0.822271099830509 -0.911166173898305 0.829762972711864 -0.372815949152542 -0.149215362423729 0.886007230847458 -0.374559464576271 0.701417382711864 0.708661599152542 0.303960852481356 0.0918830017118644 0.0426880986186441 0.0397249270484746 -0.981422122711864 -0.98181676779661 -0.967487830847457 -0.353848355761017 -0.344921852932203 -0.712724609152542 -0.561097649661017 -0.414093144915254 -0.492327305084746 -0.463584599850848 -0.0439521537423729 -0.326982615220339 0.165081746637288 0.151232998118644 0.0917329186338983 -0.330555922322034 -0.93973207559322 -0.93244744779661 -0.946907805932203 -0.843522353559322 -0.851419013050847 -0.930706328983051 -0.184014895 -0.333597432542373 -0.419704312372881 -0.255631308610169 -0.751837831016949 -0.184014895 -0.718028040338983 -0.73416703440678 -0.708974041864407 -0.685082396440678 -0.658861401355932 -0.943562710508475 -0.80215119779661 -0.748904637457627 -0.835337165932203 -0.904319157966102 -0.754529515423728 -0.979812111864406 -0.315866079491525 -0.770138311186441
"WALKING_UPSTAIRS" "4" 0.270876696730769 -0.0319804295729615 -0.114219455519231 -0.204933042903846 -0.0666899105180769 -0.372137777692308 0.252739685230769 -0.218490967957692 0.216868305365385 -0.806386844038462 -0.838064682115385 -0.786594109999999 -0.923221114038462 0.886667880576923 -0.230941709423077 0.0963867459230769 0.949911080192308 -0.2232467125 0.704873921538462 0.135996668153846 -0.441064849384615 0.142926607240385 0.0560971909634615 0.0234018993153846 -0.974203475192308 -0.975371058269231 -0.961424924423077 -0.296308592194231 -0.306370591334615 -0.692247657884615 -0.424533512307692 -0.398766350769231 -0.360811047884615 -0.468334979230769 -0.0446021155288462 -0.247664219596154 0.207175620882692 0.305974731576923 0.436403674865385 -0.131169315980769 -0.928781106153846 -0.927615941923077 -0.951715461923077 -0.8497802025 -0.893120885192308 -0.921145928653846 -0.153703935357692 -0.212012300480769 -0.289167169615385 -0.208120269461538 -0.743380806153846 -0.153703935357692 -0.755270457692308 -0.765069869038461 -0.768495679423077 -0.729067884423077 -0.686978374423077 -0.953568727884615 -0.826514475576923 -0.720454501903846 -0.804832398076923 -0.889411976538462 -0.835543766730769 -0.994267063076923 -0.276825498230769 -0.681684725192308
"WALKING_UPSTAIRS" "5" 0.268459469914894 -0.0325269755153191 -0.107471453914894 -0.0457237779851064 0.185022459476596 -0.308938978787234 0.0731834026621277 -0.293387839978723 0.191669860991489 -0.750155845957447 -0.792311290638298 -0.849792059361702 -0.924710367446808 0.88045755787234 -0.254435933276596 -0.0139108596595745 0.941260237234043 -0.260124516595745 0.504693078191489 0.467915173010638 -0.18555710187234 0.106622183382979 0.0795443483829787 0.0140130363106383 -0.961630547659575 -0.973857706595744 -0.951957422340425 -0.102326531938298 -0.0653710871195745 -0.628588861276596 -0.380378006808511 -0.319869730510638 -0.26545133312766 -0.460261601914894 -0.370859386702128 -0.0481282377638298 0.155302675053191 0.198823096036809 -0.00525299542810639 -0.345282979787234 -0.912000932340426 -0.919644404042553 -0.95780614106383 -0.854045194680851 -0.747944335531915 -0.906265147659574 0.0435562021989362 -0.136736383765957 -0.221703392791489 -0.0714265968042553 -0.642064217446808 0.0435562021989362 -0.557988065531915 -0.571104799787234 -0.58586308893617 -0.514250156191489 -0.47348816787234 -0.866991971489362 -0.763942306808511 -0.722705503742553 -0.790788023617021 -0.876382212765957 -0.787234044042553 -0.941050185106383 -0.169261525 -0.618714134255319
"WALKING_UPSTAIRS" "6" 0.268229355098039 -0.0272425385070588 -0.122082438784314 -0.0501350188513725 0.189276117327451 -0.353519514896078 0.0988930129294117 -0.265832274384314 0.158435350829412 -0.72160445627451 -0.765841510352941 -0.858230276333333 -0.908136169607843 0.85405082745098 -0.332783229803922 -0.00488427326078431 0.919641298627451 -0.331891138627451 0.439953447215686 0.652229048715686 0.43858686054902 0.404808185901961 0.07210675 0.00371343419607843 -0.966389600784314 -0.967447234705882 -0.926094468627451 -0.196245155666667 -0.123331005631373 -0.529392509215686 -0.309998085098039 -0.172342011139216 -0.18390018167451 -0.344700049509804 -0.332208310980392 0.168453273605882 0.243853042329804 0.05237654312 0.0338076281696078 -0.282636761 -0.864858059019608 -0.853932438431373 -0.898904076470588 -0.77600599372549 -0.666965572352941 -0.846819989607843 0.0177790974433333 -0.0791508842176471 -0.184551820803922 -0.0024786031254902 -0.574202871960784 0.0177790974433333 -0.440079851313726 -0.460711344509804 -0.468407720392157 -0.450953919372549 -0.342895367921568 -0.781154131176471 -0.739896081568628 -0.644907205235294 -0.752926787254902 -0.819091384509804 -0.69844489645098 -0.912188660392157 -0.0819479396203921 -0.566811702352941
